<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTCUSD;D;20190212;000000;3591.7000000;3620.0000000;3538.2000000;3588.9000000;4499
BTCUSD;D;20190213;000000;3588.9000000;3632.2000000;3560.0000000;3574.0000000;3752
BTCUSD;D;20190214;000000;3576.0000000;3589.3000000;3532.1000000;3562.3000000;3240
BTCUSD;D;20190215;000000;3560.6000000;3616.1000000;3546.8000000;3567.4000000;3890
BTCUSD;D;20190216;000000;3567.8000000;3613.3000000;3562.7000000;3580.1000000;2089
BTCUSD;D;20190217;000000;3580.4000000;3675.0000000;3552.7000000;3625.1000000;3862
BTCUSD;D;20190218;000000;3625.7000000;3926.0000000;3617.0000000;3870.7000000;11388
BTCUSD;D;20190219;000000;3870.1000000;3975.0000000;3838.2000000;3888.1000000;7737
BTCUSD;D;20190220;000000;3888.5000000;3962.5000000;3865.7000000;3942.0000000;5842
BTCUSD;D;20190221;000000;3938.6000000;3986.0000000;3863.2000000;3897.1000000;4844
BTCUSD;D;20190222;000000;3897.1000000;3954.6000000;3884.7000000;3940.5000000;4769
BTCUSD;D;20190223;000000;3940.5000000;4160.1000000;3911.0000000;4113.3000000;6813
BTCUSD;D;20190224;000000;4110.0000000;4190.3000000;3625.0000000;3732.2000000;12720
BTCUSD;D;20190225;000000;3732.4000000;3860.3000000;3732.3000000;3819.8000000;5284
BTCUSD;D;20190226;000000;3819.6000000;3829.9000000;3764.0000000;3796.2000000;4283
BTCUSD;D;20190227;000000;3795.0000000;3827.9000000;3652.6000000;3799.1000000;6162
BTCUSD;D;20190228;000000;3797.8000000;3885.0000000;3756.4000000;3793.7000000;5629
BTCUSD;D;20190301;000000;3793.6000000;3843.0000000;3785.8000000;3804.7000000;2670
BTCUSD;D;20190302;000000;3804.6000000;3818.5000000;3754.3000000;3809.9000000;1767
BTCUSD;D;20190303;000000;3810.3000000;3822.4000000;3755.4000000;3785.7000000;2204
BTCUSD;D;20190304;000000;3785.7000000;3805.2000000;3670.9000000;3700.1000000;4484
BTCUSD;D;20190305;000000;3700.0000000;3875.1000000;3690.6000000;3844.9000000;4451
BTCUSD;D;20190306;000000;3845.0000000;3895.7000000;3805.0000000;3851.7000000;3444
BTCUSD;D;20190307;000000;3851.7000000;3891.4000000;3829.9000000;3854.0000000;4079
BTCUSD;D;20190308;000000;3854.0000000;3910.0000000;3760.3000000;3844.3000000;4658
BTCUSD;D;20190309;000000;3840.5000000;3947.0000000;3836.7000000;3919.2000000;3291
BTCUSD;D;20190310;000000;3916.1000000;3916.3000000;3863.7000000;3897.9000000;1450
BTCUSD;D;20190311;000000;3899.8000000;3911.2000000;3815.5000000;3850.7000000;3230
BTCUSD;D;20190312;000000;3852.0000000;3879.6000000;3800.4000000;3863.1000000;3277
BTCUSD;D;20190313;000000;3864.4000000;3873.5000000;3826.2000000;3853.4000000;3013
BTCUSD;D;20190314;000000;3851.3000000;3907.0000000;3781.6000000;3853.9000000;3598
BTCUSD;D;20190315;000000;3853.9000000;3909.8000000;3846.8000000;3900.2000000;2891
BTCUSD;D;20190316;000000;3900.1000000;4042.5000000;3899.7000000;3989.2000000;4434
BTCUSD;D;20190317;000000;3989.5000000;3989.6000000;3937.4000000;3965.0000000;1470
BTCUSD;D;20190318;000000;3965.1000000;4019.9000000;3935.2000000;3969.6000000;3731
BTCUSD;D;20190319;000000;3969.6000000;4010.0000000;3950.0000000;4000.0000000;3210
BTCUSD;D;20190320;000000;3999.9000000;4048.8000000;3963.4000000;4032.1000000;3935
BTCUSD;D;20190321;000000;4030.9000000;4064.4000000;3871.3000000;3972.4000000;4867
BTCUSD;D;20190322;000000;3972.5000000;3999.0000000;3960.0000000;3982.1000000;2482
BTCUSD;D;20190323;000000;3982.1000000;4000.4000000;3961.0000000;3982.5000000;1617
BTCUSD;D;20190324;000000;3982.4000000;3982.4000000;3944.4000000;3969.3000000;2067
BTCUSD;D;20190325;000000;3968.6000000;3976.6000000;3855.5000000;3905.9000000;4823
BTCUSD;D;20190326;000000;3905.9000000;3921.6000000;3882.8000000;3918.9000000;2317
BTCUSD;D;20190327;000000;3919.0000000;4037.3000000;3913.0000000;4025.8000000;4241
BTCUSD;D;20190328;000000;4025.0000000;4025.0000000;3994.8000000;4013.8000000;2373
BTCUSD;D;20190329;000000;4013.3000000;4100.0000000;4005.9000000;4088.9000000;4465
BTCUSD;D;20190330;000000;4088.4000000;4130.0000000;4040.0000000;4090.9000000;2493
BTCUSD;D;20190331;000000;4092.2000000;4100.0000000;4073.7000000;4095.2000000;948
BTCUSD;D;20190401;000000;4095.1000000;4148.6000000;4051.7000000;4137.8000000;4663
BTCUSD;D;20190402;000000;4137.9000000;5142.9000000;4133.1000000;4902.9000000;22864
BTCUSD;D;20190403;000000;4899.4000000;5362.7000000;4751.0000000;4972.2000000;20191
BTCUSD;D;20190404;000000;4971.2000000;5075.1000000;4782.1000000;4905.7000000;10864
BTCUSD;D;20190405;000000;4905.7000000;5091.9000000;4886.0000000;5038.1000000;5597
BTCUSD;D;20190406;000000;5037.4000000;5240.0000000;4895.9000000;5044.4000000;5811
BTCUSD;D;20190407;000000;5044.1000000;5270.0000000;5015.7000000;5194.2000000;5505
BTCUSD;D;20190408;000000;5194.4000000;5359.8000000;5125.5000000;5285.1000000;7445
BTCUSD;D;20190409;000000;5287.7000000;5287.7000000;5144.9000000;5190.8000000;5768
BTCUSD;D;20190410;000000;5191.9000000;5464.0000000;5167.8000000;5321.0000000;8789
BTCUSD;D;20190411;000000;5321.4000000;5343.4000000;4960.1000000;5041.7000000;8920
BTCUSD;D;20190412;000000;5040.7000000;5115.9000000;4920.0000000;5078.8000000;5355
BTCUSD;D;20190413;000000;5077.3000000;5122.0000000;5036.1000000;5065.6000000;2472
BTCUSD;D;20190414;000000;5065.6000000;5190.1000000;5008.0000000;5158.4000000;2496
BTCUSD;D;20190415;000000;5159.1000000;5188.7000000;4942.8000000;5034.8000000;4722
BTCUSD;D;20190416;000000;5034.8000000;5245.0000000;5017.9000000;5204.1000000;5314
BTCUSD;D;20190417;000000;5204.0000000;5300.0000000;5175.1000000;5224.9000000;3629
BTCUSD;D;20190418;000000;5225.0000000;5325.0000000;5222.1000000;5282.8000000;3538
BTCUSD;D;20190419;000000;5281.0000000;5366.5000000;5191.9000000;5286.0000000;4019
BTCUSD;D;20190420;000000;5286.0000000;5359.0000000;5257.0000000;5316.5000000;2551
BTCUSD;D;20190421;000000;5320.3000000;5347.8000000;5200.0000000;5297.0000000;2941
BTCUSD;D;20190422;000000;5294.7000000;5453.3000000;5245.0000000;5384.0000000;5932
BTCUSD;D;20190423;000000;5384.0000000;5645.0000000;5363.3000000;5525.4000000;8385
BTCUSD;D;20190424;000000;5525.4000000;5627.9000000;5375.3000000;5442.2000000;7884
BTCUSD;D;20190425;000000;5442.2000000;5510.5000000;4357.1000000;5128.7000000;11255
BTCUSD;D;20190426;000000;5128.7000000;5290.0000000;5043.3000000;5153.0000000;8979
BTCUSD;D;20190427;000000;5154.5000000;5216.5000000;5116.7000000;5168.5000000;2868
BTCUSD;D;20190428;000000;5169.8000000;5215.4000000;5100.2000000;5156.1000000;2657
BTCUSD;D;20190429;000000;5156.2000000;5194.2000000;5061.1000000;5149.0000000;4372
BTCUSD;D;20190430;000000;5152.8000000;5297.0000000;5131.1000000;5272.2000000;4857
BTCUSD;D;20190501;000000;5272.2000000;5359.3000000;5270.0000000;5323.3000000;3469
BTCUSD;D;20190502;000000;5323.2000000;5421.9000000;5309.6000000;5390.0000000;3888
BTCUSD;D;20190503;000000;5390.0000000;5796.0000000;5368.7000000;5660.0000000;10720
BTCUSD;D;20190504;000000;5660.0000000;5840.0000000;5525.0000000;5763.5000000;8566
BTCUSD;D;20190505;000000;5765.6000000;5779.9000000;5627.6000000;5716.9000000;3376
BTCUSD;D;20190506;000000;5719.1000000;5752.0000000;5563.4000000;5687.4000000;5049
BTCUSD;D;20190507;000000;5687.6000000;5967.8000000;5687.6000000;5744.0000000;9402
BTCUSD;D;20190508;000000;5747.0000000;5983.2000000;5660.0000000;5939.6000000;5999
BTCUSD;D;20190509;000000;5942.0000000;6174.0000000;5933.2000000;6151.4000000;7405
BTCUSD;D;20190510;000000;6151.4000000;6430.0000000;6110.1000000;6337.9000000;9872
BTCUSD;D;20190511;000000;6339.5000000;7450.0000000;6338.0000000;7209.9000000;18570
BTCUSD;D;20190512;000000;7207.9000000;7588.0000000;6724.1000000;6973.9000000;18620
BTCUSD;D;20190513;000000;6970.1000000;8169.3000000;6870.0000000;7816.3000000;19669
BTCUSD;D;20190514;000000;7817.1000000;8339.9000000;7620.0000000;7993.7000000;18122
BTCUSD;D;20190515;000000;7988.9000000;8296.9000000;7829.6000000;8203.0000000;11614
BTCUSD;D;20190516;000000;8201.5000000;8370.0000000;7650.0000000;7880.7000000;13423
BTCUSD;D;20190517;000000;7883.6000000;7946.2000000;6636.0000000;7350.0000000;21017
BTCUSD;D;20190518;000000;7353.9000000;7494.2000000;7205.0000000;7266.8000000;6259
BTCUSD;D;20190519;000000;7265.0000000;8300.0000000;7257.0000000;8194.9000000;15308
BTCUSD;D;20190520;000000;8197.2000000;8198.2000000;7567.2000000;8005.0000000;12253
BTCUSD;D;20190521;000000;7999.2000000;8116.0000000;7807.0000000;7951.9000000;7203
BTCUSD;D;20190522;000000;7951.7000000;8050.0000000;7510.0000000;7622.1000000;8749
BTCUSD;D;20190523;000000;7623.1000000;7986.6000000;7470.0000000;7878.9000000;8038
BTCUSD;D;20190524;000000;7880.5000000;8173.7000000;7800.2000000;8000.0000000;7533
BTCUSD;D;20190525;000000;8000.0000000;8161.0000000;7946.9000000;8066.5000000;3060
BTCUSD;D;20190526;000000;8067.4000000;8788.0000000;7896.2000000;8736.3000000;9721
BTCUSD;D;20190527;000000;8733.0000000;8953.4000000;8662.7000000;8778.7000000;7687
BTCUSD;D;20190528;000000;8773.0000000;8814.6000000;8200.0000000;8720.1000000;5813
BTCUSD;D;20190529;000000;8720.1000000;8752.4000000;8429.1000000;8663.2000000;5926
BTCUSD;D;20190530;000000;8664.1000000;9094.4000000;7988.8000000;8269.6000000;12999
BTCUSD;D;20190531;000000;8272.0000000;8591.1000000;8110.1000000;8552.9000000;9030
BTCUSD;D;20190601;000000;8552.9000000;8622.5000000;8461.6000000;8549.9000000;2928
BTCUSD;D;20190602;000000;8549.5000000;8841.3000000;8540.8000000;8742.5000000;3812
BTCUSD;D;20190603;000000;8740.0000000;8746.0000000;8039.0000000;8120.0000000;9018
BTCUSD;D;20190604;000000;8103.6000000;8104.7000000;7425.0000000;7670.0000000;14416
BTCUSD;D;20190605;000000;7668.9000000;7934.8000000;7565.0000000;7787.1000000;7858
BTCUSD;D;20190606;000000;7787.8000000;7875.0000000;7440.0000000;7804.3000000;8129
BTCUSD;D;20190607;000000;7799.0000000;8131.6000000;7765.0000000;8000.5000000;6581
BTCUSD;D;20190608;000000;8000.0000000;8060.6000000;7785.2000000;7928.7000000;3423
BTCUSD;D;20190609;000000;7928.6000000;7960.0000000;7510.0000000;7642.1000000;4244
BTCUSD;D;20190610;000000;7638.5000000;8076.7000000;7525.0000000;8019.9000000;7216
BTCUSD;D;20190611;000000;8019.4000000;8052.0000000;7715.0000000;7921.4000000;6847
BTCUSD;D;20190612;000000;7922.2000000;8286.8000000;7823.1000000;8171.0000000;8082
BTCUSD;D;20190613;000000;8171.0000000;8344.9000000;8005.0000000;8237.6000000;5762
BTCUSD;D;20190614;000000;8237.6000000;8740.0000000;8175.0000000;8694.0000000;7258
BTCUSD;D;20190615;000000;8694.0000000;8912.0000000;8620.3000000;8856.8000000;5294
BTCUSD;D;20190616;000000;8857.0000000;9390.0000000;8456.0000000;8976.1000000;12552
BTCUSD;D;20190617;000000;8976.0000000;9470.0000000;8971.9000000;9335.0000000;8437
BTCUSD;D;20190618;000000;9335.0000000;9355.0000000;8943.0000000;9080.5000000;6321
BTCUSD;D;20190619;000000;9077.3000000;9323.3000000;9040.0000000;9277.1000000;4408
BTCUSD;D;20190620;000000;9282.1000000;9600.0000000;9213.2000000;9534.3000000;6475
BTCUSD;D;20190621;000000;9533.2000000;10250.0000000;9533.2000000;10219.2000000;9100
BTCUSD;D;20190622;000000;10216.2000000;11216.8000000;10000.0000000;10663.8000000;12842
BTCUSD;D;20190623;000000;10663.6000000;11286.8000000;10474.0000000;10814.1000000;5943
BTCUSD;D;20190624;000000;10812.1000000;11102.6000000;10511.0000000;11020.6000000;5457
BTCUSD;D;20190625;000000;11023.9000000;11800.0000000;11007.5000000;11765.1000000;11624
BTCUSD;D;20190626;000000;11765.1000000;13875.7000000;11540.1000000;12933.7000000;25638
BTCUSD;D;20190627;000000;12933.2000000;13360.9000000;10300.0000000;11148.0000000;25036
BTCUSD;D;20190628;000000;11161.9000000;12450.0000000;10723.3000000;12360.0000000;13816
BTCUSD;D;20190629;000000;12370.0000000;12436.2000000;11172.6000000;11865.1000000;10991
BTCUSD;D;20190630;000000;11865.1000000;12200.0000000;10650.0000000;10752.3000000;10960
BTCUSD;D;20190701;000000;10749.4000000;11239.0000000;9900.0000000;10575.9000000;14633
BTCUSD;D;20190702;000000;10578.7000000;10947.3000000;9666.0000000;10837.3000000;15318
BTCUSD;D;20190703;000000;10837.2000000;12037.0000000;10807.3000000;11979.8000000;16124
BTCUSD;D;20190704;000000;11984.7000000;12064.4000000;10601.0000000;11148.3000000;7856
BTCUSD;D;20190705;000000;11145.0000000;11482.9000000;10736.0000000;11006.0000000;8055
BTCUSD;D;20190706;000000;10988.7000000;11728.5000000;10945.6000000;11233.5000000;5353
BTCUSD;D;20190707;000000;11234.2000000;11631.2000000;11000.0000000;11480.7000000;4621
BTCUSD;D;20190708;000000;11481.5000000;12404.6000000;11323.7000000;12298.0000000;7495
BTCUSD;D;20190709;000000;12299.7000000;12826.5000000;12127.0000000;12570.5000000;8812
BTCUSD;D;20190710;000000;12562.9000000;13197.8000000;11555.0000000;12096.2000000;12774
BTCUSD;D;20190711;000000;12096.0000000;12096.0000000;10957.0000000;11343.5000000;13431
BTCUSD;D;20190712;000000;11346.1000000;11930.2000000;11091.3000000;11798.1000000;7210
BTCUSD;D;20190713;000000;11804.0000000;11844.5000000;10800.1000000;11381.5000000;7153
BTCUSD;D;20190714;000000;11381.5000000;11513.6000000;10275.1000000;10621.1000000;7575
BTCUSD;D;20190715;000000;10622.7000000;11078.3000000;9789.0000000;10840.4000000;9897
BTCUSD;D;20190716;000000;10840.8000000;11038.1000000;9365.0000000;9420.3000000;14550
BTCUSD;D;20190717;000000;9420.5000000;9979.4000000;9099.0000000;9703.9000000;13074
BTCUSD;D;20190718;000000;9701.3000000;10800.0000000;9250.1000000;10636.6000000;13029
BTCUSD;D;20190719;000000;10647.2000000;10775.0000000;10122.0000000;10535.2000000;7418
BTCUSD;D;20190720;000000;10530.8000000;11210.0000000;10379.5000000;10774.9000000;6940
BTCUSD;D;20190721;000000;10774.7000000;10842.2000000;10188.0000000;10595.3000000;5462
BTCUSD;D;20190722;000000;10595.3000000;10685.1000000;10071.0000000;10323.9000000;6593
BTCUSD;D;20190723;000000;10324.0000000;10328.9000000;9800.0000000;9840.6000000;7956
BTCUSD;D;20190724;000000;9840.6000000;9919.6000000;9500.1000000;9769.8000000;8280
BTCUSD;D;20190725;000000;9770.0000000;10187.4000000;9734.6000000;9878.0000000;5604
BTCUSD;D;20190726;000000;9878.0000000;9911.3000000;9625.2000000;9852.0000000;4323
BTCUSD;D;20190727;000000;9850.9000000;10204.6000000;9269.1000000;9471.8000000;6349
BTCUSD;D;20190728;000000;9472.8000000;9630.0000000;9120.0000000;9531.7000000;3862
BTCUSD;D;20190729;000000;9536.2000000;9709.7000000;9375.0000000;9499.9000000;4105
BTCUSD;D;20190730;000000;9495.4000000;9766.1000000;9381.3000000;9594.1000000;3997
BTCUSD;D;20190731;000000;9594.0000000;10135.8000000;9575.0000000;10090.1000000;6068
BTCUSD;D;20190801;000000;10090.3000000;10530.0000000;9882.4000000;10408.9000000;6556
BTCUSD;D;20190802;000000;10408.9000000;10665.4000000;10327.9000000;10531.5000000;5203
BTCUSD;D;20190803;000000;10532.7000000;10928.0000000;10507.0000000;10809.9000000;3959
BTCUSD;D;20190804;000000;10809.9000000;11078.7000000;10539.9000000;10972.4000000;4989
BTCUSD;D;20190805;000000;10977.6000000;11940.0000000;10973.0000000;11799.6000000;8456
BTCUSD;D;20190806;000000;11799.6000000;12340.0000000;11200.0000000;11458.8000000;10985
BTCUSD;D;20190807;000000;11458.1000000;12173.8000000;11387.0000000;11962.7000000;9518
BTCUSD;D;20190808;000000;11973.3000000;12065.0000000;11472.6000000;11982.6000000;5503
BTCUSD;D;20190809;000000;11992.9000000;12042.0000000;11660.0000000;11857.6000000;4973
BTCUSD;D;20190810;000000;11859.6000000;11975.0000000;11230.2000000;11284.7000000;5076
BTCUSD;D;20190811;000000;11280.0000000;11581.0000000;11101.9000000;11526.7000000;3243
BTCUSD;D;20190812;000000;11539.7000000;11550.2000000;11235.0000000;11384.2000000;2521
BTCUSD;D;20190813;000000;11386.0000000;11442.6000000;10751.0000000;10857.0000000;5530
BTCUSD;D;20190814;000000;10855.1000000;10862.0000000;9900.0000000;10018.0000000;9346
BTCUSD;D;20190815;000000;10018.0000000;10450.0000000;9490.0000000;10304.5000000;11726
BTCUSD;D;20190816;000000;10300.9000000;10535.0000000;9728.0000000;10362.1000000;8444
BTCUSD;D;20190817;000000;10362.2000000;10475.0000000;9999.9000000;10211.8000000;3766
BTCUSD;D;20190818;000000;10211.8000000;10502.4000000;10065.0000000;10326.4000000;2908
BTCUSD;D;20190819;000000;10325.0000000;10950.0000000;10267.5000000;10921.8000000;5196
BTCUSD;D;20190820;000000;10921.4000000;10959.0000000;10560.1000000;10759.9000000;3829
BTCUSD;D;20190821;000000;10759.9000000;10800.0000000;9853.2000000;10125.0000000;8842
BTCUSD;D;20190822;000000;10125.0000000;10233.9000000;9752.2000000;10107.9000000;6511
BTCUSD;D;20190823;000000;10105.2000000;10478.6000000;10037.7000000;10406.3000000;4022
BTCUSD;D;20190824;000000;10407.5000000;10421.4000000;9883.4000000;10140.5000000;4180
BTCUSD;D;20190825;000000;10148.7000000;10398.6000000;9910.1000000;10134.5000000;4209
BTCUSD;D;20190826;000000;10142.1000000;10697.9000000;10142.1000000;10364.6000000;7298
BTCUSD;D;20190827;000000;10364.4000000;10387.9000000;10033.0000000;10177.3000000;3401
BTCUSD;D;20190828;000000;10180.0000000;10297.7000000;9533.0000000;9716.1000000;6688
BTCUSD;D;20190829;000000;9714.9000000;9714.9000000;9307.8000000;9484.3000000;5907
BTCUSD;D;20190830;000000;9484.7000000;9708.0000000;9350.5000000;9578.0000000;4391
BTCUSD;D;20190831;000000;9577.9000000;9690.0000000;9400.0000000;9604.3000000;1980
BTCUSD;D;20190901;000000;9602.1000000;9850.0000000;9540.8000000;9764.9000000;2144
BTCUSD;D;20190902;000000;9765.0000000;10490.0000000;9752.8000000;10389.5000000;6360
BTCUSD;D;20190903;000000;10389.6000000;10785.6000000;10271.6000000;10614.6000000;7102
BTCUSD;D;20190904;000000;10619.7000000;10892.1000000;10319.0000000;10584.9000000;6149
BTCUSD;D;20190905;000000;10585.0000000;10662.4000000;10457.3000000;10574.9000000;3485
BTCUSD;D;20190906;000000;10577.5000000;10947.0000000;10145.3000000;10311.8000000;8329
BTCUSD;D;20190907;000000;10307.5000000;10569.1000000;10307.5000000;10483.4000000;2190
BTCUSD;D;20190908;000000;10483.3000000;10599.1000000;10240.9000000;10408.6000000;2078
BTCUSD;D;20190909;000000;10398.9000000;10523.0000000;10051.0000000;10314.5000000;4757
BTCUSD;D;20190910;000000;10309.2000000;10388.0000000;9938.1000000;10094.5000000;4303
BTCUSD;D;20190911;000000;10097.0000000;10250.0000000;9886.5000000;10160.7000000;5420
BTCUSD;D;20190912;000000;10161.0000000;10479.9000000;10040.1000000;10420.0000000;4997
BTCUSD;D;20190913;000000;10419.8000000;12000.0000000;8000.0000000;10362.1000000;4222
BTCUSD;D;20190914;000000;10362.2000000;10440.0000000;10210.7000000;10363.2000000;2091
BTCUSD;D;20190915;000000;10363.5000000;10380.0000000;10270.1000000;10311.3000000;1231
BTCUSD;D;20190916;000000;10311.3000000;10374.7000000;10000.0000000;10260.6000000;3343
BTCUSD;D;20190917;000000;10260.7000000;10276.3000000;10134.7000000;10190.0000000;2863
BTCUSD;D;20190918;000000;10188.0000000;10259.9000000;10041.8000000;10157.6000000;2948
BTCUSD;D;20190919;000000;10157.7000000;10375.0000000;9633.8000000;10274.4000000;6318
BTCUSD;D;20190920;000000;10274.4000000;10310.0000000;10069.0000000;10173.3000000;2980
BTCUSD;D;20190921;000000;10173.8000000;10175.1000000;9903.7000000;9978.4000000;2134
BTCUSD;D;20190922;000000;9980.0000000;10080.0000000;9850.0000000;10029.1000000;2127
BTCUSD;D;20190923;000000;10029.2000000;10045.4000000;9615.0000000;9686.9000000;4041
BTCUSD;D;20190924;000000;9696.0000000;9776.0000000;8046.0000000;8536.7000000;16440
BTCUSD;D;20190925;000000;8535.0000000;8743.6000000;8000.0000000;8439.0000000;10166
BTCUSD;D;20190926;000000;8439.0000000;8465.7000000;7730.0000000;8060.3000000;10825
BTCUSD;D;20190927;000000;8063.0000000;8290.0000000;7850.0000000;8196.0000000;7406
BTCUSD;D;20190928;000000;8195.9000000;8426.0000000;8024.9000000;8213.5000000;3825
BTCUSD;D;20190929;000000;8214.0000000;8240.3000000;7909.0000000;8053.1000000;4938
BTCUSD;D;20190930;000000;8053.3000000;8363.0000000;7655.0000000;8310.0000000;7532
BTCUSD;D;20191001;000000;8310.0000000;8540.0000000;8201.8000000;8323.0000000;7856
BTCUSD;D;20191002;000000;8323.0000000;8389.0000000;8168.2000000;8382.3000000;3885
BTCUSD;D;20191003;000000;8382.2000000;8411.7000000;8070.1000000;8238.1000000;5110
BTCUSD;D;20191004;000000;8245.4000000;8248.0000000;8001.0000000;8152.2000000;3962
BTCUSD;D;20191005;000000;8155.0000000;8211.4000000;8023.3000000;8148.4000000;2165
BTCUSD;D;20191006;000000;8150.8000000;8181.6000000;7780.0000000;7863.0000000;4762
BTCUSD;D;20191007;000000;7863.0000000;8316.2000000;7769.7000000;8213.4000000;6458
BTCUSD;D;20191008;000000;8213.4000000;8348.0000000;8112.1000000;8189.6000000;3840
BTCUSD;D;20191009;000000;8180.2000000;8690.0000000;8118.1000000;8590.8000000;6096
BTCUSD;D;20191010;000000;8589.9000000;8660.0000000;8456.8000000;8588.6000000;4492
BTCUSD;D;20191011;000000;8588.6000000;8932.5000000;8230.3000000;8270.6000000;6684
